city,district,street,place,location,remark,source,link,is_today,province
肇庆,广宁县,,南街镇碧翠湖度假村,"112.430076,23.606915",,南方都市报,https://mp.weixin.qq.com/s/ImcoQdy9mq5XDbeFW_77ig,0,广东省
肇庆,四会市,,东城街道九龙湾小区,"112.714562,23.320626",,南方都市报,https://mp.weixin.qq.com/s/ImcoQdy9mq5XDbeFW_77ig,0,广东省
肇庆,高要区,,大湾镇禄岸村,"112.315398,23.045104",,南方都市报,https://mp.weixin.qq.com/s/ImcoQdy9mq5XDbeFW_77ig,0,广东省
肇庆,高要区,,南岸街道帝景蓝湾小区,"112.472596,23.027858",,南方都市报,https://mp.weixin.qq.com/s/ImcoQdy9mq5XDbeFW_77ig,0,广东省
肇庆,高要区,,南岸街道珀丽湾小区,"112.477061,23.009358",,南方都市报,https://mp.weixin.qq.com/s/ImcoQdy9mq5XDbeFW_77ig,0,广东省
肇庆,鼎湖区,,坑口街道一米阳光小区,"112.565769,23.144835",,南方都市报,https://mp.weixin.qq.com/s/ImcoQdy9mq5XDbeFW_77ig,0,广东省
梅州,五华县,,香蜜闺秀内衣店,"115.731683,24.141717",,健康梅州,https://mp.weixin.qq.com/s/4ofIalWCUGmYPNTPhiuiTg,0,广东省
梅州,五华县,,华城多又香蛋糕店（蓝天大厦下面）,"115.62108,24.065719",,健康梅州,https://mp.weixin.qq.com/s/xSgycy4VCvOdSGZl_lWrrw,0,广东省
梅州,五华县,,岐岭镇朝阳村,"115.454197,24.082722",,健康梅州,https://mp.weixin.qq.com/s/4ofIalWCUGmYPNTPhiuiTg,0,广东省
梅州,五华县,,华城镇林峰超市,"115.620898,24.066927",,健康梅州,https://mp.weixin.qq.com/s/4ofIalWCUGmYPNTPhiuiTg,0,广东省
梅州,五华县,,工人球场菜市场,"115.617664,24.05796",,健康梅州,https://mp.weixin.qq.com/s/4ofIalWCUGmYPNTPhiuiTg,0,广东省
梅州,五华县,,腾天超市,,,健康梅州,https://mp.weixin.qq.com/s/4ofIalWCUGmYPNTPhiuiTg,0,广东省
梅州,五华县,,华城镇兴一村,"115.618121,24.027182",,健康梅州,https://mp.weixin.qq.com/s/xSgycy4VCvOdSGZl_lWrrw,0,广东省
梅州,五华县,,华城镇西林村,"115.616102,24.042901",,健康梅州,https://mp.weixin.qq.com/s/xSgycy4VCvOdSGZl_lWrrw,0,广东省
梅州,五华县,,华城金山市场,"115.621891,24.066619",,健康梅州,https://mp.weixin.qq.com/s/xSgycy4VCvOdSGZl_lWrrw,0,广东省
梅州,梅江区,,金山街道办赤岌二路烟厂宿舍,"116.11395,24.312879",,健康梅州,https://mp.weixin.qq.com/s/8IrwkJ3QFO_QWNvNUEXeBg,0,广东省
梅州,梅江区,,文化公园后社官,"116.121178,24.313667",,健康梅州,https://mp.weixin.qq.com/s/8IrwkJ3QFO_QWNvNUEXeBg,0,广东省
梅州,梅江区,,东厢市场,"116.122336,24.321224",,健康梅州,https://mp.weixin.qq.com/s/8IrwkJ3QFO_QWNvNUEXeBg,0,广东省
梅州,梅江区,,城北镇五洲城喜多多超市,"116.109298,24.315344",,健康梅州,https://mp.weixin.qq.com/s/8IrwkJ3QFO_QWNvNUEXeBg,0,广东省
梅州,梅江区,,万达广场,"116.135655,24.27153",,健康梅州,https://mp.weixin.qq.com/s/4ofIalWCUGmYPNTPhiuiTg,0,广东省
梅州,平远县,,大柘镇城西城南居委,"115.89,24.56403",,梅州发布,https://mp.weixin.qq.com/s/QLfdqXGeGMoiDdVn5CR-uA,0,广东省
梅州,平远县,,大柘镇河岭村,"115.906797,24.590795",,梅州发布,https://mp.weixin.qq.com/s/QLfdqXGeGMoiDdVn5CR-uA,0,广东省
梅州,平远县,,大柘镇河岭村喜多多超市（戏院岗）,"115.895704,24.568715",,梅州发布,https://mp.weixin.qq.com/s/HcxhAR_zyM42nRwYEPYPJQ,0,广东省
梅州,平远县,,大柘镇河岭村民泰药店（官田广场）,"115.893296,24.567315",,梅州发布,https://mp.weixin.qq.com/s/HcxhAR_zyM42nRwYEPYPJQ,0,广东省
梅州,蕉岭县,,新铺镇同福村,"116.125909,24.530934",,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,0,广东省
梅州,蕉岭县,,新铺镇中心街,"116.13515,24.515543",,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,0,广东省
梅州,兴宁市,,坭陂镇圩镇,"115.819923,24.083263",,梅州日报,https://mp.weixin.qq.com/s/2HRalKs46VxIkbLMBBGbCA,0,广东省
梅州,兴宁市,,黄槐镇西二村,"115.76549,24.454323",,健康梅州,https://mp.weixin.qq.com/s/3yMfjhjDS8rgi4OI4o7MoA,0,广东省
梅州,兴宁市,,黄槐镇西一村,"115.764332,24.459571",,健康梅州,https://mp.weixin.qq.com/s/3yMfjhjDS8rgi4OI4o7MoA,0,广东省
梅州,兴宁市,,罗浮镇蕉坑村,"115.63009,24.443811",,南方都市报,https://mp.weixin.qq.com/s/ImcoQdy9mq5XDbeFW_77ig,0,广东省
梅州,兴宁市,,坭陂镇理中村 ,"115.853684,24.079339",,梅州日报,https://mp.weixin.qq.com/s/2HRalKs46VxIkbLMBBGbCA,0,广东省
梅州,兴宁市,,新陂镇三新村,"115.674945,24.155607",,梅州市卫生健康局,https://www.meizhou.gov.cn/zwgk/zfjg/swsjkj/zfxxgkml/gzdt/content/mpost_1961826.html,0,广东省
梅州,兴宁市,,新陂镇圩镇,"115.690896,24.154277",,梅州市卫生健康局,https://www.meizhou.gov.cn/zwgk/zfjg/swsjkj/zfxxgkml/gzdt/content/mpost_1961826.html,0,广东省
梅州,兴宁市,,水口镇光夏村,"115.945943,23.975729",,南方都市报,https://mp.weixin.qq.com/s/ImcoQdy9mq5XDbeFW_77ig,0,广东省
梅州,梅县区,,白渡镇嵩山村,"116.293969,24.527607",,梅州市人民政府,https://www.meizhou.gov.cn/zwgk/zfjg/swsjkj/zfxxgkml/gzdt/content/post_1962224.html,0,广东省
梅州,梅县区,,梅县碧桂园,"116.063713,24.26619",,南方都市报,https://mp.weixin.qq.com/s/ImcoQdy9mq5XDbeFW_77ig,0,广东省
梅州,梅县区,,梅州西站高铁站公寓,"116.048195,24.248619",,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,0,广东省
梅州,大埔县,,高陂镇桃花村,"116.576149,24.143874",,南方都市报,https://mp.weixin.qq.com/s/ImcoQdy9mq5XDbeFW_77ig,0,广东省
江门,恩平市,,凤山市场,"112.294557,22.185525",,江门发布,https://mp.weixin.qq.com/s/z1mVzAvyEoNiS2s0jsIgQw,0,广东省
江门,恩平市,,御景湾路段年宵花市,"112.327659,22.186023",,江门发布,https://mp.weixin.qq.com/s/z1mVzAvyEoNiS2s0jsIgQw,0,广东省
江门,恩平市,,恩城街道凤山社区凤山路,"112.298136,22.183728",,江门发布,https://mp.weixin.qq.com/s/z1mVzAvyEoNiS2s0jsIgQw,0,广东省
江门,恩平市,,河南邮政银行,"112.305075,22.174096",,江门发布,https://mp.weixin.qq.com/s/z1mVzAvyEoNiS2s0jsIgQw,0,广东省
江门,恩平市,,南堤西路侨中路段长堤,"112.301286,22.182673",,江门发布,https://mp.weixin.qq.com/s/z1mVzAvyEoNiS2s0jsIgQw,0,广东省
江门,恩平市,,凤山路市场附近百灵东街,"112.294546,22.185638",,江门发布,https://mp.weixin.qq.com/s/z1mVzAvyEoNiS2s0jsIgQw,0,广东省
江门,恩平市,,南堤西路华侨中学,"112.297174,22.184894",,江门发布,https://mp.weixin.qq.com/s/z1mVzAvyEoNiS2s0jsIgQw,0,广东省
江门,恩平市,,飞腾宾馆,"112.31178,22.184499",,江门发布,https://mp.weixin.qq.com/s/z1mVzAvyEoNiS2s0jsIgQw,0,广东省
江门,台山市,,台山商业城华润超市,"112.787778,22.254136",,江门发布,https://mp.weixin.qq.com/s/g5khDHYw8DsVIIlz9KlByg,0,广东省
江门,台山市,,城西台荻路24号群康药房,"112.783292,22.249466",,江门发布,https://mp.weixin.qq.com/s/g5khDHYw8DsVIIlz9KlByg,0,广东省
江门,台山市,,城西市场鑫汇超市,"112.782673,22.249803",,江门发布,https://mp.weixin.qq.com/s/g5khDHYw8DsVIIlz9KlByg,0,广东省
江门,台山市,,五龙桥,"112.785184,22.254612",,江门发布,https://mp.weixin.qq.com/s/g5khDHYw8DsVIIlz9KlByg,0,广东省
江门,台山市,,台山商业城大参林药店,"112.789454,22.252562",,江门发布,https://mp.weixin.qq.com/s/g5khDHYw8DsVIIlz9KlByg,0,广东省
江门,台山市,,台城镇第一小学,"112.78747,22.248946",,江门发布,https://mp.weixin.qq.com/s/feTfJCSFxyoufeEAks228w,0,广东省
江门,台山市,,台山商业城小米手机店,"112.787778,22.254136",,江门发布,https://mp.weixin.qq.com/s/g5khDHYw8DsVIIlz9KlByg,0,广东省
江门,台山市,,台山商业城OPPO手机店,"112.787778,22.254136",,江门发布,https://mp.weixin.qq.com/s/g5khDHYw8DsVIIlz9KlByg,0,广东省
江门,台山市,,台山商业城名创优品,"112.787778,22.254136",,江门发布,https://mp.weixin.qq.com/s/g5khDHYw8DsVIIlz9KlByg,0,广东省
江门,台山市,,台城街道龙舟路16号,"112.782767,22.250559",,江门发布,https://mp.weixin.qq.com/s/g5khDHYw8DsVIIlz9KlByg,0,广东省
江门,台山市,,城西台荻路20号美品轩,"112.78384,22.24944",,江门发布,https://mp.weixin.qq.com/s/g5khDHYw8DsVIIlz9KlByg,0,广东省
江门,台山市,,,,,江门发布,https://open.weixin.qq.com/connect/oauth2/authorize?appid=wx17458fd100376282&redirect_uri=https%3A%2F%2Fm.mp.oeeee.com%2Fuser.php%3Fm%3DWXOAuth2%26a%3DbaseScopeCallback&response_type=code&scope=snsapi_base&state=#wechat_redirect,0,广东省
江门,新会区,,大鳌镇东方村,"113.05385,22.689934",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200204258092.html?layer=2&share=chat&isndappinstalled=0,0,广东省
江门,新会区,,圭峰山风景名胜区,"113.031687,22.553298",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html,0,广东省
江门,新会区,,大鳌镇东升村西宁里289号,"113.209858,22.489964",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200204258092.html?layer=2&share=chat&isndappinstalled=0,0,广东省
江门,新会区,,司前圩镇,"112.858651,22.492013",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200204258092.html?layer=2&share=chat&isndappinstalled=0,0,广东省
江门,蓬江区,,环市街道星汇名庭天璇2栋,"113.086394,22.625026",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200205258549.html,0,广东省
江门,蓬江区,,大西坑公园,"113.044492,22.633961",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html,0,广东省
江门,蓬江区,,棠下镇建棠路达进豪庭,"113.02695,22.67809",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html,0,广东省
江门,蓬江区,,棠下菜市场,"113.03041,22.66636",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html,0,广东省
江门,蓬江区,,棠下大参林附近,"113.036773,22.681108",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html,0,广东省
江门,蓬江区,,南鸿超市,"113.09685,22.618802",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html,0,广东省
江门,蓬江区,,海逸城邦,"113.079426,22.626259",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200205258549.html?from=singlemessage&isappinstalled=0,0,广东省
江门,蓬江区,,篁庄加油站,"113.068659,22.61984",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200130255837.html?layer=2&share=chat&isndappinstalled=0,0,广东省
江门,蓬江区,,大昌超市海逸城邦店负一停车场,"113.075824,22.623087",,江门市人民政府,http://www.jiangmen.gov.cn/home/zwyw/content/post_1970234.html,0,广东省
江门,蓬江区,,大昌超市,"113.097865,22.595173",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200130255474.html,0,广东省
江门,蓬江区,,江门车管所,"113.06885,22.63085",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200204258092.html?layer=2&share=chat&isndappinstalled=0,0,广东省
江门,蓬江区,,棠下医院附近,"113.036773,22.681108",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html,0,广东省
江门,江海区,,海逸华庭逸峰轩,"113.164705,22.594842",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200206259165.html,0,广东省
江门,江海区,,礼乐街道祥华超市,"113.087615,22.53252",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200208260502.html?layer=2&share=chat&isndappinstalled=0,0,广东省
江门,江海区,,礼乐乐中市场,"113.089517,22.535078",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200208260502.html?layer=2&share=chat&isndappinstalled=0,0,广东省
江门,江海区,,礼乐街道乐陶苑,"113.085865,22.533458",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200208260502.html?layer=2&share=chat&isndappinstalled=0,0,广东省
江门,江海区,,江海区南阁餐厅,"113.099291,22.57536",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200130255837.html?layer=2&share=chat&isndappinstalled=0,0,广东省
江门,江海区,,江海一路2号,"113.099842,22.573113",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200131256384.html,0,广东省
江门,鹤山市,,越塘望楼村166号沙坪伊品水果店,"112.970683,22.762757",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html,0,广东省
江门,鹤山市,,大润发（鹤山店）,"112.959094,22.749278",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html,0,广东省
江门,鹤山市,,沙坪新湖路中英街商行,"112.961945,22.766341",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html,0,广东省
江门,鹤山市,,沙坪新湖路百果园水果店,"112.962162,22.766369",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html,0,广东省
江门,鹤山市,,沙坪新华路宅梧兄弟鲜肉档,"112.961711,22.769335",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html,0,广东省
江门,鹤山市,,中山桥95号-1南粒王,"112.960743,22.768464",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html,0,广东省
江门,鹤山市,,越塘松元村粤鼎湖粮油销售部,"112.966811,22.764706",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html,0,广东省
江门,鹤山市,,桃源镇325国道旁的草莓园,"112.93194,22.730406",,江门发布,https://mp.weixin.qq.com/s/BQk8wSVC6V4SLRp5A0BSDQ,0,广东省
江门,鹤山市,,鹤山沙坪街道保利花园,"112.97699,22.767198",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html,0,广东省
江门,鹤山市,,沙坪中邦广场正哥饭店,"113.093571,22.61584",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html,0,广东省
江门,鹤山市,,龙口镇凤阁楼饭店,"112.8956,22.772171",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html,0,广东省
江门,鹤山市,,沙坪松源市场,"112.9736,22.759771",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html,0,广东省
江门,鹤山市,,沙坪新华市场,"112.962554,22.765281",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html,0,广东省
江门,鹤山市,,鹤山江夏山庄,"112.996094,22.726556",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200201256591.html?layer=3&share=chat&isndappinstalled=0,0,广东省
江门,鹤山市,,鹤山市雅瑶镇龙翔花园,"112.996628,22.723979",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200201256591.html?layer=3&share=chat&isndappinstalled=0,0,广东省
江门,鹤山市,,沙坪街道卫生院,"112.969231,22.773451",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200207260189.html,0,广东省
江门,开平市,,碧丽宫酒店附近,"112.689513,22.365774",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257514.html?layer=4&share=chat&isndappinstalled=11,0,广东省
江门,开平市,,祥苑路海清甜甜品店,"112.689063,22.372006",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257514.html?layer=4&share=chat&isndappinstalled=10,0,广东省
江门,开平市,,梦幻成真游乐园（益华广场）,"112.688117,22.373526",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257514.html?layer=4&share=chat&isndappinstalled=9,0,广东省
江门,开平市,,酷宝贝童装店（益华广场 ）,"112.688456,22.374274",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257514.html?layer=4&share=chat&isndappinstalled=8,0,广东省
江门,开平市,,益华广场后面的日兴药店,"112.67052,22.372363",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257514.html?layer=4&share=chat&isndappinstalled=7,0,广东省
江门,开平市,,步行街龙尾的翠园餐馆,"112.69127,22.380219",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257514.html?layer=4&share=chat&isndappinstalled=6,0,广东省
江门,开平市,,长兴路威尼斯沐足店附近,"112.691561,22.372307",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257514.html?layer=4&share=chat&isndappinstalled=5,0,广东省
江门,开平市,,宝庭园,"112.677851,22.366711",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257514.html?layer=4&share=chat&isndappinstalled=2,0,广东省
江门,开平市,,祥龙三区45号,"112.680173,22.359349",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257514.html?layer=4&share=chat&isndappinstalled=1,0,广东省
江门,开平市,,祥龙中路澳味餐馆,"112.684255,22.358179",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257514.html?layer=4&share=chat&isndappinstalled=0,0,广东省
江门,开平市,,金鸡镇圩三品三贡奶茶店,"112.488949,22.158223",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257514.html?layer=4&share=chat&isndappinstalled=16,0,广东省
江门,开平市,,祥和路鱼生粥宵夜档,"112.691652,22.375057",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257514.html?layer=4&share=chat&isndappinstalled=13,0,广东省
江门,开平市,,花园酒店附近的I DO酒吧,"112.676396,22.374969",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257514.html?layer=4&share=chat&isndappinstalled=11,0,广东省
江门,开平市,,金鸡镇东田心村,"112.505359,22.137451",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257514.html?layer=4&share=chat&isndappinstalled=10,0,广东省
江门,开平市,,美宜佳超市(I DO酒吧),"112.673923,22.375777",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257514.html?layer=4&share=chat&isndappinstalled=12,0,广东省
江门,开平市,,酒吧附近的美宜佳超市,"112.673923,22.375777",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257514.html?layer=4&share=chat&isndappinstalled=12,0,广东省
江门,开平市,,金鸡镇圩,"112.501687,22.136257",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257514.html?layer=4&share=chat&isndappinstalled=3,0,广东省
中山,民众镇,,多宝村,"113.478853,22.600625",,中山发布,https://mp.weixin.qq.com/s/d3ON0qecuZkcysq9iBHIag,0,广东省
中山,阜沙镇,,阜港西路赢天阁,"113.346724,22.669191",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200205258552.html,0,广东省
中山,阜沙镇,,丰联村祥和街,"113.317384,22.708275",,中山发布,https://mp.weixin.qq.com/s/uiBhG5cbibkaO3D2wSMrzA,0,广东省
中山,沙溪镇,,世纪新城,"113.350829,22.499429",,中山发布,https://mp.weixin.qq.com/s/A1M0SLD-CJUegw0GAIlvEQ,0,广东省
中山,沙溪镇,,水岸花都,"113.320281,22.528967",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200206259126.html?from=singlemessage,0,广东省
中山,横栏镇,,阳光花园,"113.229678,22.576296",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257453.html?from=singlemessage,0,广东省
中山,火炬区开发区,,濠泗下街,"113.4339,22.57041",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200206259126.html?layer=2&share=chat&isndappinstalled=0,0,广东省
中山,火炬区开发区,,健康花城,"113.482537,22.547238",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257453.html?from=singlemessage,0,广东省
中山,火炬区开发区,,宫花村,"113.455745,22.518395",,江门发布,https://mp.weixin.qq.com/s/feTfJCSFxyoufeEAks228w,0,广东省
中山,火炬区开发区,,联富社区,"113.42919,22.536541",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257453.html?from=singlemessage,0,广东省
中山,火炬区开发区,,逸骏华庭,"113.488546,22.561939",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257453.html?from=singlemessage,0,广东省
中山,火炬区开发区,,铂爵山,"113.457881,22.545872",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257453.html?from=singlemessage,0,广东省
中山,火炬区开发区,,凯茵新城,"113.46568,22.506553",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257453.html?from=singlemessage,0,广东省
中山,三乡镇,,景观大道雅秀街,"113.449327,22.359932",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257453.html?from=singlemessage,0,广东省
中山,三乡镇,,雅居乐万象郡,"113.46082,22.333716",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257453.html?from=singlemessage,0,广东省
中山,三乡镇,,鹤泉山庄,"113.476281,22.314934",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257453.html?from=singlemessage,0,广东省
中山,三乡镇,,璟峰小区,"113.448471,22.360291",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257453.html?from=singlemessage,0,广东省
中山,坦洲镇,,锦绣阳光花园,"113.466333,22.278961",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200205258552.html,0,广东省
中山,坦洲镇,,海伦堡,"113.494951,22.282338",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200204257986.html,0,广东省
中山,坦洲镇,,汇翠山庄汇宜居,"113.486819,22.262481",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200204258006.html?from=singlemessage,0,广东省
中山,石岐区,,利和豪庭,"113.363647,22.502968",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200205258552.html,0,广东省
中山,石岐区,,上海城,"113.366175,22.503513",,中山发布,https://mp.weixin.qq.com/s/uiBhG5cbibkaO3D2wSMrzA,0,广东省
中山,石岐区,,中海锦城,"113.378814,22.550911",,中山发布,https://mp.weixin.qq.com/s/uiBhG5cbibkaO3D2wSMrzA,0,广东省
中山,石岐区,,富豪山庄,"113.395299,22.526828",,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257453.html?from=singlemessage,0,广东省
